timestamp,Username,Retweets,Text,Mentions,Hashtags
Tue Feb 18 15:54:56 +0000 2020,701504123456221184,1,They Are afraid Of Biden I DO HOPE Biden Faces Trump We All Will be Much Better OFf then Trump At the modern Trump is saying he is better than anyone Trump inherited Obama’s Ecconomy And Trump Hates that A BLACK MAN did Better Then Him.THAT’S BARAK HUSSEN OBAMA HaHA!,,
Tue Feb 18 15:54:54 +0000 2020,991796227107799041,0,The war in Afghanistan shattered Joe Biden’s faith in American military power https://www.washingtonpost.com/politics/2020/02/18/biden-afghanistan-military-power/ …,,
Tue Feb 18 15:54:53 +0000 2020,1112389833958326273,0,Seems like you’re implying people of color can’t get a state issued Id.,,
Tue Feb 18 15:54:48 +0000 2020,32517688,3,#JoeBiden is the best choice! Vote Joe! Don't let Trump change your mind on him. https://twitter.com/ResisterSis20/status/1229911207630581761 …,,#JoeBiden
Tue Feb 18 15:54:45 +0000 2020,67776069,0,Very few people,,
Tue Feb 18 15:54:37 +0000 2020,77007129,0,So you’re okay with guns being banned. You just want to be the person who decides what ones are banned.,,
Tue Feb 18 15:54:36 +0000 2020,1202408803515457541,0,You should go home,,
Tue Feb 18 15:54:36 +0000 2020,1140630449292763140,0,You won’t be President,,
Tue Feb 18 15:54:34 +0000 2020,559955566,0,'We must defeat Donald Trump': Nancy Pelosi warns Democrats they must unify to beat president and says she's not 'counting Joe Biden out' via https://dailym.ai/ios https://mol.im/a/8016737,,
Tue Feb 18 15:54:32 +0000 2020,38979357,0,And will have the same results as in 2016!,,
