,timestamp,Username,Retweets,Text,Mentions,Hashtags,Cleaned Tweets
3239,Wed Feb 19 15:51:05 +0000 2020,816332405166505984,0,SFB. Liar,,,"['SFB', 'Liar']"
3240,Wed Feb 19 15:51:05 +0000 2020,28214336,0,So juvenile.,,,"['So', 'juvenile']"
3241,Wed Feb 19 15:51:04 +0000 2020,66778192,0,Wow!,,,['Wow']
3242,Wed Feb 19 15:51:04 +0000 2020,2966848055,10,This is a stunning endorsement. Thank you!,,,"['This', 'stunning', 'endorsement', 'Thank']"
3243,Wed Feb 19 15:51:04 +0000 2020,1179908934607540225,0,pic.twitter.com/cPMIiCsB07,,,['7']
3244,Wed Feb 19 15:51:03 +0000 2020,633692210,0,https://twitter.com/thingamadamit/status/1230171884081147904?s=19 …,,,"['1230171884081147904s=19', '…']"
3245,Wed Feb 19 15:51:03 +0000 2020,1201210644,0,You did nothing for this country @realDonaldTrump had to clean up the mess you made over 8 years!,@realDonaldTrump,,"['You', 'nothing', 'country', '@realDonaldTrump', 'clean', 'mess', 'made', '8', 'years']"
3246,Wed Feb 19 15:51:03 +0000 2020,108338444,1,Watching a @GavinNewsom State of the State in Sacramento this morning and then a @realDonaldTrump rally in Bakersfield this afternoon was...quite a contrast,@GavinNewsom @realDonaldTrump,,"['Watching', '@GavinNewsom', 'State', 'State', 'Sacramento', 'morning', '@realDonaldTrump', 'rally', 'Bakersfield', 'afternoon', 'contrast']"
3247,Wed Feb 19 15:51:03 +0000 2020,343085137,0,Didn't the Trump Admin need to bail out farmers due to the tariffs?,,,"['Didnt', 'Trump', 'Admin', 'need', 'bail', 'farmers', 'due', 'tariffs']"
3248,Wed Feb 19 15:51:03 +0000 2020,1107708196586704897,0,@realDonaldTrump my take on tonight’s Dem Debate — pic.twitter.com/pVZZQYcmh4,@realDonaldTrump,,"['@realDonaldTrump', 'take', 'tonight’s', 'Dem', 'Debate', '—', '4']"
3249,Wed Feb 19 15:51:02 +0000 2020,2875587939,0,Sounds like the pot calling the kettle the n word.,,,"['Sounds', 'like', 'pot', 'calling', 'kettle', 'n', 'word']"
