timestamp,Username,Retweets,Text,Mentions,Hashtags
Thu Feb 20 15:57:01 +0000 2020,1909037804,0,False,,
Thu Feb 20 15:57:01 +0000 2020,91240356,0,"I dont even believe it, they are trying to make everything Bernie and down Biden, I will not go for it",,
Thu Feb 20 15:56:58 +0000 2020,4706930112,0,"The debate was a joke. No answers, no firm plans and no clear person who could run this country. #MAGA2020",,#MAGA2020
Thu Feb 20 15:56:57 +0000 2020,59565920,0,So the candidate that endorsed 15 Congressional candidates during the midterms with only 5 winning election to the House can beat Trump.pic.twitter.com/X5pHxO8MTi,,
Thu Feb 20 15:56:55 +0000 2020,1950410413,2,Do we like going bankrupt with our employers plan hell no! Do we like paying more for scripts than our weekly pay hell no! Do we like being told this Dr is out of network hell no! Does our HC plans change and cover less and cost more hell yes! Get real they suck,,
Thu Feb 20 15:56:55 +0000 2020,1105513064638697472,0,@amyklobuchar @JoeBiden @PeteButtigieg @MikeBloomberg drop out,@amyklobuchar @JoeBiden @PeteButtigieg @MikeBloomberg,
Thu Feb 20 15:56:54 +0000 2020,20768781,0,He's ar 17% Math?,,
Thu Feb 20 15:56:53 +0000 2020,1247427307,0,Would LOVE it!,,
Thu Feb 20 15:56:49 +0000 2020,1202232039451365376,0,"ive been punched in the gut in iowa, i told you i would be a loser in New Hampshire, now I am telling you I will be knocked down in Nevada #BidenDeathSpiralpic.twitter.com/3Sz5AfW7iw",,#BidenDeathSpiralpic
Thu Feb 20 15:56:48 +0000 2020,50441342,0,"No it's not simple Joe, the private insurance company is highly complex costing an enormous amount of wastage. Medicare for all is simple the fact that you don't see this shows that you've done no critical study because you're funded by the private insurers to keep you quiet.",,
Thu Feb 20 15:56:46 +0000 2020,33412799,0,@DNC @TomPerez @SenWarren @JoeBiden https://twitter.com/themarchlands/status/1230639768163061760 …,@DNC @TomPerez @SenWarren @JoeBiden,
Thu Feb 20 15:56:43 +0000 2020,325258622,0,@JoeBiden Do something! Say something! Be the Dem candidate leading the charge on this issue. https://twitter.com/thehill/status/1230637533836595200 …,@JoeBiden,
Thu Feb 20 15:56:42 +0000 2020,1054102816552300544,2,"I agree, Biden is handsome!",,
Thu Feb 20 15:56:40 +0000 2020,777985631607746561,1,I’m tired of people wanting to wreck all of Obama’s hard work.,,
Thu Feb 20 15:56:39 +0000 2020,241983464,29,"Good choice! Biden’s record is the most pro-immigration candidate running, Bloomberg being second. Biden voted yes for the 2007 immigration act that would have given green cards to Dreamers. Sanders explained his ‘no’ vote to Lou Dobbs below:pic.twitter.com/3QzYMrgsGk",,
Thu Feb 20 15:56:37 +0000 2020,871639047592042496,0,Yeah it really sucks so badly to know I'm following alongside the legions of supporters who support the guy who's actually getting things done and making progress rather than than the imbeciles who aren't really doing nothing except proving they need a diapey change and a nap.pic.twitter.com/ag88IbPOCc,,
Thu Feb 20 15:56:36 +0000 2020,805653496439578625,0,"We better win the senate, there's so much hatred and racism in the country for a woman or a gay to beat Trump. Joe Biden may have a chance but to be save we need the senate to stop trump.",,
Thu Feb 20 15:56:22 +0000 2020,1230388609104175104,0,"It’s unbelievable that our Great Country can’t perform a proper election! If @realDonaldTrump wasn’t president, we would have anti interference protocol in place #Debatenight #TrumpRallyPhoenix #PoliticsLive #PeteButtigieg #StopAndFrisk #MayorPete #JoeBiden #Democrats2020",@realDonaldTrump,#Debatenight #TrumpRallyPhoenix #PoliticsLive #PeteButtigieg #StopAndFrisk #MayorPete #JoeBiden #Democrats2020
Thu Feb 20 15:56:21 +0000 2020,1046896700688723968,0,GREAT ONE. Saw her and was impressed.,,
Thu Feb 20 15:56:18 +0000 2020,114845341,0,good to see the real Joe - the fighter #DemDebate,,#DemDebate
Thu Feb 20 15:56:10 +0000 2020,1088959499266871297,0,"Democrats have no chance, bloomburg might get close, but still won't win.",,
Thu Feb 20 15:56:05 +0000 2020,16860287,0,What if #KamalaHarris went at #JoeBiden like Warren did Bloomberg last night. What would the response have been.,,#KamalaHarris #JoeBiden
Thu Feb 20 15:56:04 +0000 2020,805799817637199872,0,@JoeBiden https://twitter.com/DrGJackBrown/status/1230641346542616576 …,@JoeBiden,
Thu Feb 20 15:55:59 +0000 2020,235146574,0,"Thought I’d read that it was sometime in the 80s but may be wrong. Also, I’ll leave this here just for the sake of his history and proposals on guns.https://feelthebern.org/bernie-sanders-on-gun-policy/ …",,
Thu Feb 20 15:55:56 +0000 2020,1144057621739122688,0,"Joe Biden is giving my dad some tough competition on who can say the phrase ""beat him like a drum"" the most in one lifetime.",,
